dia_viaje,circuito,posicion,levantado,porcentaje_llenado,motivo_no_levante,contenedor_activo,condiciones_contenedor,id_viaje,turno,fecha_pasaje,numero_caja,contenedor_gid,the_geom,ubicacion,prioridad
2026-06-05,B_04,1,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:39:07,,177687,"POINT (  574673.683640346,   6137302.08625601)",TACUAREMBO 1472 ,0
2026-06-05,B_04,2,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:39:11,,177708,"POINT (  574658.326626828,   6137338.83872040)",TACUAREMBO 1494 ,0
2026-06-05,B_04,3,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:39:09,,177709,"POINT (  574638.205780252,   6137392.03155299)",TACUAREMBO 1520 ,0
2026-06-05,B_04,4,S,50,,S,Basura Afuera,60061,Matutino,2026-06-05 06:39:14,,177710,"POINT (  574712.169278165,   6137436.43428950)",CARLOS ROXLO 1475 EN 1469 EN 1469,0
2026-06-05,B_04,5,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:39:16,,177711,"POINT (  574752.705166214,   6137320.87250556)",CARLOS ROXLO 1427 MURO SUPERMERCADO MURO SUPERMERCADO,0
2026-06-05,B_04,6,S,100,,S,Basura Afuera,60061,Matutino,2026-06-05 06:39:18,,177712,"POINT (  574753.550050453,   6137318.78514450)",CARLOS ROXLO 1427 MURO SUPERMERCADO MURO SUPERMERCADO,0
2026-06-05,B_04,7,S,50,,S,Basura Afuera,60061,Matutino,2026-06-05 06:39:22,,177715,"POINT (  574833.029789288,   6137371.42281815)",MINAS 1463 ,0
2026-06-05,B_04,8,S,100,,S,Basura Afuera,60061,Matutino,2026-06-05 06:39:26,,179373,"POINT (  574714.066719986,   6137377.61359304)",COLONIA 1594 ,0
2026-06-05,B_04,9,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:39:24,,179374,"POINT (  574672.051936797,   6137359.04576950)",COLONIA 1562 ,0
2026-06-05,B_04,10,S,50,,S,Basura Afuera,60061,Matutino,2026-06-05 06:39:29,,183778,"POINT (  574877.166716541,   6137554.96052256)",MAGALLANES 1494 ,0
2026-06-05,B_04,11,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:39:33,,177779,"POINT (  574933.907985908,   6137440.05088231)",MAGALLANES 1420 EN 1418/1424 EN 1418/1424,0
2026-06-05,B_04,12,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:41:01,,177780,"POINT (  575028.187127149,   6137467.28597424)",GABOTO 1468 EN 1472 EN 1472,0
2026-06-05,B_04,13,S,100,,S,Basura Afuera,60061,Matutino,2026-06-05 06:41:05,,177781,"POINT (  575007.673253256,   6137506.09751066)",GABOTO 1488 EN 1494 EN 1494,0
2026-06-05,B_04,14,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:41:07,,177782,"POINT (  575006.902917626,   6137507.19089026)",GABOTO 1488 EN 1494 EN 1494,0
2026-06-05,B_04,15,S,100,,S,Basura Afuera,60061,Matutino,2026-06-05 06:41:14,,177783,"POINT (  574969.182290593,   6137589.53977362)",GABOTO 1550 FTE 1543 FTE 1543,0
2026-06-05,B_04,16,S,50,,S,,60061,Matutino,2026-06-05 06:41:12,,180002,"POINT (  574967.900635211,   6137593.24868874)",GABOTO 1550 PROV OV (O: AV URUGUAY 1760/1754) PROV OV (O: AV URUGUAY 1760/1754),0
2026-06-05,B_04,17,S,75,,S,,60061,Matutino,2026-06-05 06:41:09,,177784,"POINT (  575106.985007189,   6137562.38515018)",COLONIA 1796 EN 1796/1800 EN 1796/1800,0
2026-06-05,B_04,18,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:41:16,,177785,"POINT (  575105.792229440,   6137561.73906224)",COLONIA 1796 EN 1796/1800 EN 1796/1800,0
2026-06-05,B_04,19,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:41:21,,180181,"POINT (  574789.169776836,   6137511.89230904)",MINAS Esq. MERCEDES ,0
2026-06-05,B_04,20,S,100,,S,Basura Afuera,60061,Matutino,2026-06-05 06:41:28,,177786,"POINT (  575187.913221098,   6137674.28663310)",EDUARDO ACEVEDO 1595 FTE 1569 FTE 1569,0
2026-06-05,B_04,21,S,50,,S,Basura Afuera,60061,Matutino,2026-06-05 06:41:26,,177787,"POINT (  575188.879632207,   6137671.61214654)",EDUARDO ACEVEDO 1551 FTE 1569 FTE 1569,0
2026-06-05,B_04,22,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:41:23,,177788,"POINT (  575190.093264762,   6137669.29725481)",EDUARDO ACEVEDO 1551 FTE 1569 FTE 1569,0
2026-06-05,B_04,23,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:41:31,,177789,"POINT (  575218.366408367,   6137605.04215341)",EDUARDO ACEVEDO 1542 ,0
2026-06-05,B_04,24,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:41:41,,177790,"POINT (  575218.815901906,   6137603.60377409)",EDUARDO ACEVEDO 1542 ,0
2026-06-05,B_04,25,S,50,,S,Basura Afuera,60061,Matutino,2026-06-05 06:41:39,,177809,"POINT (  575233.357017894,   6137537.68554659)",EDUARDO ACEVEDO 1503 EN 1507/1511 EN 1507/1511,0
2026-06-05,B_04,26,S,100,,S,Basura Afuera,60061,Matutino,2026-06-05 06:41:36,,177810,"POINT (  575234.098682233,   6137536.29211662)",EDUARDO ACEVEDO 1503 EN 1507/1511 EN 1507/1511,0
2026-06-05,B_04,27,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:41:33,,177816,"POINT (  574883.811719674,   6138231.64757235)",ARENAL GRANDE 1883 ,0
2026-06-05,B_04,28,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:07,,177817,"POINT (  574884.465827862,   6138230.57847201)",ARENAL GRANDE 1883 ,0
2026-06-05,B_04,29,S,50,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:12,,177818,"POINT (  575004.025414283,   6138123.71274809)",ARENAL GRANDE 1819 FTE 1816. MURO FTE 1816. MURO,0
2026-06-05,B_04,30,S,100,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:10,,177819,"POINT (  575005.643591023,   6138121.73497652)",ARENAL GRANDE 1819 FTE 1816. MURO FTE 1816. MURO,0
2026-06-05,B_04,31,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:15,,177820,"POINT (  575140.671450147,   6137999.69748068)",ARENAL GRANDE 1717 ,0
2026-06-05,B_04,32,S,100,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:17,,177821,"POINT (  575142.072070031,   6137997.99725370)",ARENAL GRANDE 1717 ,0
2026-06-05,B_04,33,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:20,,177822,"POINT (  575213.804048947,   6137930.56537438)",ARENAL GRANDE 1681 FTE 1678. MURO FTE 1678. MURO,0
2026-06-05,B_04,34,S,50,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:27,,177823,"POINT (  575296.355473229,   6137868.82513885)",ARENAL GRANDE 1638 EN 1638 EN 1638,0
2026-06-05,B_04,35,S,100,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:25,,177824,"POINT (  575356.698045003,   6137814.14654777)",ARENAL GRANDE 1604 (*) UTU. VERIFICAR (*) UTU. VERIFICAR,0
2026-06-05,B_04,36,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:22,,177825,"POINT (  575361.282879101,   6137809.47181496)",ARENAL GRANDE 1604 (*) UTU. VERIFICAR (*) UTU. VERIFICAR,0
2026-06-05,B_04,37,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:30,,177826,"POINT (  575464.527548949,   6137658.06227082)",ARENAL GRANDE 1533 FTE 1510 FTE 1510,0
2026-06-05,B_04,38,S,50,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:34,,177827,"POINT (  575464.843789252,   6137657.28296436)",ARENAL GRANDE 1533 FTE 1510 FTE 1510,0
2026-06-05,B_04,39,S,100,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:32,,177828,"POINT (  575465.103558073,   6137656.65048375)",ARENAL GRANDE 1533 FTE 1510 FTE 1510,0
2026-06-05,B_04,40,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:36,,181137,"POINT (  575172.154974858,   6137802.95554414)",AV URUGUAY 1884 ,0
2026-06-05,B_04,41,S,100,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:38,,177831,"POINT (  575092.485880202,   6137765.88978582)",AV URUGUAY 1830 EN 1832 EN 1832,0
2026-06-05,B_04,42,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:41,,177832,"POINT (  575090.715910261,   6137764.81707677)",AV URUGUAY 1830 EN 1832 EN 1832,0
2026-06-05,B_04,43,S,100,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:46,,181138,"POINT (  575078.867147782,   6137889.41743265)",PAYSANDU 1839 ,0
2026-06-05,B_04,44,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:43,,181139,"POINT (  575083.417773493,   6137891.69274551)",PAYSANDU 1843 ,0
2026-06-05,B_04,45,S,75,,S,,60061,Matutino,2026-06-05 06:43:48,,177833,"POINT (  575249.480120848,   6138036.70259187)",PAYSANDU 1940 ESTACIONAMIENTO ESTACIONAMIENTO,0
2026-06-05,B_04,46,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:51,,182220,"POINT (  575345.900351195,   6138010.84407429)",REPUBLICA 1658 ,0
2026-06-05,B_04,47,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:55,,182221,"POINT (  575347.379304551,   6138009.59265222)",REPUBLICA 1658 ,0
2026-06-05,B_04,48,S,50,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:53,,177851,"POINT (  575495.505942731,   6137855.20021968)",REPUBLICA 1593 FTE 1593 FTE 1593,0
2026-06-05,B_04,49,S,100,,S,Basura Afuera,60061,Matutino,2026-06-05 06:43:58,,177852,"POINT (  575497.651360842,   6137853.37661429)",REPUBLICA 1593 FTE 1593 FTE 1593,0
2026-06-05,B_04,50,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:44:00,,177853,"POINT (  575553.967083367,   6137745.06223718)",DR PABLO DE MARIA 1588 EN 1590 EN 1590,0
2026-06-05,B_04,51,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:44:03,,177854,"POINT (  575553.082098397,   6137746.83220712)",DR PABLO DE MARIA 1592 EN 1590 EN 1590,0
2026-06-05,B_04,52,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:44:08,,177855,"POINT (  575530.905341563,   6137762.00862048)",DR PABLO DE MARIA 1595 ,0
2026-06-05,B_04,53,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:44:06,,177856,"POINT (  575530.073992045,   6137763.40314226)",DR PABLO DE MARIA 1595 ,0
2026-06-05,B_04,54,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:44:11,,177857,"POINT (  575533.426207843,   6137934.58068979)",DEFENSA 1656 ,0
2026-06-05,B_04,55,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:44:13,,177858,"POINT (  575524.737443883,   6138012.78224272)",DEFENSA 1700 FTE 1693 FTE 1693,0
2026-06-05,B_04,56,S,75,,S,Basura Afuera,60061,Matutino,2026-06-05 06:44:16,,183531,"POINT (  575524.719635495,   6138014.70699102)",DEFENSA 1700 ,0
