dia_viaje,circuito,posicion,levantado,porcentaje_llenado,motivo_no_levante,contenedor_activo,condiciones_contenedor,id_viaje,turno,fecha_pasaje,numero_caja,contenedor_gid,the_geom,ubicacion,prioridad
2026-02-24,B_04,1,S,50,,S,,46793,Matutino,2026-02-24 05:00:08,,177687,"POINT (  574673.683640350,   6137302.08625601)",TACUAREMBO 1472 ,0
2026-02-24,B_04,2,S,50,,S,,46793,Matutino,2026-02-24 04:58:23,,177708,"POINT (  574658.326626830,   6137338.83872040)",TACUAREMBO 1494 ,0
2026-02-24,B_04,3,S,75,,S,,46793,Matutino,2026-02-24 04:58:20,,177709,"POINT (  574638.205780250,   6137392.03155299)",TACUAREMBO 1520 ,0
2026-02-24,B_04,4,S,75,,S,Basura Afuera,46793,Matutino,2026-02-24 04:52:04,,177710,"POINT (  574712.169278170,   6137436.43428950)",CARLOS ROXLO 1475 EN 1469 EN 1469,0
2026-02-24,B_04,5,S,75,,S,,46793,Matutino,2026-02-24 04:53:27,,177711,"POINT (  574752.705166210,   6137320.87250556)",CARLOS ROXLO 1427 MURO SUPERMERCADO MURO SUPERMERCADO,0
2026-02-24,B_04,6,S,50,,S,,46793,Matutino,2026-02-24 04:53:29,,177712,"POINT (  574753.550050450,   6137318.78514450)",CARLOS ROXLO 1427 MURO SUPERMERCADO MURO SUPERMERCADO,0
2026-02-24,B_04,7,S,50,,S,,46793,Matutino,2026-02-24 04:44:18,,177715,"POINT (  574833.029789290,   6137371.42281815)",MINAS 1463 ,0
2026-02-24,B_04,8,S,75,,S,,46793,Matutino,2026-02-24 05:02:47,,179373,"POINT (  574714.066719990,   6137377.61359304)",COLONIA 1594 ,0
2026-02-24,B_04,9,S,75,,S,,46793,Matutino,2026-02-24 05:04:07,,179374,"POINT (  574672.051936800,   6137359.04576950)",COLONIA 1562 ,0
2026-02-24,B_04,10,S,75,,S,,46793,Matutino,2026-02-24 04:42:54,,177779,"POINT (  574933.907985910,   6137440.05088231)",MAGALLANES 1420 EN 1418/1424 EN 1418/1424,0
2026-02-24,B_04,11,S,50,,S,Basura Afuera,46793,Matutino,2026-02-24 04:30:28,,177780,"POINT (  575028.187127150,   6137467.28597424)",GABOTO 1468 EN 1472 EN 1472,0
2026-02-24,B_04,12,S,75,,S,,46793,Matutino,2026-02-24 04:32:59,,177781,"POINT (  575007.673253260,   6137506.09751066)",GABOTO 1488 EN 1494 EN 1494,0
2026-02-24,B_04,13,S,50,,S,,46793,Matutino,2026-02-24 04:33:02,,177782,"POINT (  575006.902917630,   6137507.19089026)",GABOTO 1488 EN 1494 EN 1494,0
2026-02-24,B_04,14,S,75,,S,Basura Afuera,46793,Matutino,2026-02-24 04:37:34,,177783,"POINT (  574969.182290590,   6137589.53977362)",GABOTO 1550 FTE 1543 FTE 1543,0
2026-02-24,B_04,15,S,50,,S,Basura Afuera,46793,Matutino,2026-02-24 04:37:36,,180002,"POINT (  574967.900635210,   6137593.24868874)",GABOTO 1550 PROV OV (O: AV URUGUAY 1760/1754) PROV OV (O: AV URUGUAY 1760/1754),0
2026-02-24,B_04,16,S,50,,S,Basura Afuera,46793,Matutino,2026-02-24 04:25:23,,177784,"POINT (  575106.985007190,   6137562.38515018)",COLONIA 1796 EN 1796/1800 EN 1796/1800,0
2026-02-24,B_04,17,S,75,,S,Basura Afuera,46793,Matutino,2026-02-24 04:25:20,,177785,"POINT (  575105.792229440,   6137561.73906224)",COLONIA 1796 EN 1796/1800 EN 1796/1800,0
2026-02-24,B_04,18,S,75,,S,,46793,Matutino,2026-02-24 04:47:01,,180181,"POINT (  574789.169776840,   6137511.89230904)",MINAS Esq. MERCEDES ,0
2026-02-24,B_04,19,S,75,,S,Basura Afuera,46793,Matutino,2026-02-24 05:41:53,,177786,"POINT (  575187.913221100,   6137674.28663310)",EDUARDO ACEVEDO 1595 FTE 1569 FTE 1569,0
2026-02-24,B_04,20,S,50,,S,Basura Afuera,46793,Matutino,2026-02-24 05:41:56,,177787,"POINT (  575188.879632210,   6137671.61214654)",EDUARDO ACEVEDO 1551 FTE 1569 FTE 1569,0
2026-02-24,B_04,21,S,75,,S,Basura Afuera,46793,Matutino,2026-02-24 05:41:51,,177788,"POINT (  575190.093264760,   6137669.29725481)",EDUARDO ACEVEDO 1551 FTE 1569 FTE 1569,0
2026-02-24,B_04,22,S,75,,S,Basura Afuera,46793,Matutino,2026-02-24 05:42:02,,177789,"POINT (  575218.366408370,   6137605.04215341)",EDUARDO ACEVEDO 1542 ,0
2026-02-24,B_04,23,S,75,,S,Basura Afuera,46793,Matutino,2026-02-24 05:41:59,,177790,"POINT (  575218.815901910,   6137603.60377409)",EDUARDO ACEVEDO 1542 ,0
2026-02-24,B_04,24,S,50,,S,Basura Afuera,46793,Matutino,2026-02-24 05:42:09,,177809,"POINT (  575233.357017890,   6137537.68554659)",EDUARDO ACEVEDO 1503 EN 1507/1511 EN 1507/1511,0
2026-02-24,B_04,25,S,50,,S,Basura Afuera,46793,Matutino,2026-02-24 05:42:05,,177810,"POINT (  575234.098682230,   6137536.29211662)",EDUARDO ACEVEDO 1503 EN 1507/1511 EN 1507/1511,0
2026-02-24,B_04,26,S,50,,S,Basura Afuera,46793,Matutino,2026-02-24 05:56:14,,177816,"POINT (  574883.811719670,   6138231.64757235)",ARENAL GRANDE 1883 ,0
2026-02-24,B_04,27,S,50,,S,Basura Afuera,46793,Matutino,2026-02-24 05:56:17,,177817,"POINT (  574884.465827860,   6138230.57847201)",ARENAL GRANDE 1883 ,0
2026-02-24,B_04,28,S,50,,S,Basura Afuera,46793,Matutino,2026-02-24 05:58:36,,177818,"POINT (  575004.025414280,   6138123.71274809)",ARENAL GRANDE 1819 FTE 1816. MURO FTE 1816. MURO,0
