dia_viaje,circuito,posicion,levantado,porcentaje_llenado,motivo_no_levante,contenedor_activo,condiciones_contenedor,id_viaje,turno,fecha_pasaje,numero_caja,contenedor_gid,the_geom,ubicacion,prioridad
2026-03-14,B_05,1,S,75,,S,,49528,Matutino,2026-03-14 03:59:40,,178078,"POINT (  574543.289270430,   6136380.57580249)",DR JAVIER BARRIOS AMORIN 973 EN 961/ 973 EN 961/ 973,0
2026-03-14,B_05,2,S,25,,S,,49528,Matutino,2026-03-14 03:26:02,,178079,"POINT (  574533.522677510,   6136509.62627427)",DR JAVIER BARRIOS AMORIN 1043 FTE 1050 FTE 1050,0
2026-03-14,B_05,3,S,25,,S,,49528,Matutino,2026-03-14 03:25:48,,178080,"POINT (  574543.955080200,   6136540.72877707)",DR JAVIER BARRIOS AMORIN 1058 ,0
2026-03-14,B_05,4,S,25,,S,,49528,Matutino,2026-03-14 07:13:59,,178081,"POINT (  574532.631330110,   6136705.78671268)",DR JAVIER BARRIOS AMORIN 1144 ,0
2026-03-14,B_05,5,S,25,,S,,49528,Matutino,2026-03-14 03:29:56,,178082,"POINT (  574532.429003420,   6136708.22440847)",DR JAVIER BARRIOS AMORIN 1146 EN 1144/1146 EN 1144/1146,0
2026-03-14,B_05,6,S,25,,S,,49528,Matutino,2026-03-14 03:32:25,,178083,"POINT (  574521.581635440,   6136817.42784860)",DR JAVIER BARRIOS AMORIN Esq. CANELONES PDO 1192. ESQ SORIANO PDO 1192. ESQ SORIANO,0
2026-03-14,B_05,7,S,25,,S,,49528,Matutino,2026-03-14 02:56:07,,178084,"POINT (  574516.279871280,   6136885.29042985)",DR JAVIER BARRIOS AMORIN 1223 FTE 1225. MURO FTE 1225. MURO,0
2026-03-14,B_05,8,S,25,,S,,49528,Matutino,2026-03-14 02:58:02,,178085,"POINT (  574500.223850890,   6136949.24213544)",DR JAVIER BARRIOS AMORIN 1251 FTE 1251. ARBOL/ARBOL FTE 1251. ARBOL/ARBOL,0
2026-03-14,B_05,9,S,25,,S,,49528,Matutino,2026-03-14 02:18:58,,179497,"POINT (  574491.974214680,   6137134.00837565)",CONSTITUYENTE 1459 EN 1459. VEREDA EN 1459. VEREDA,0
2026-03-14,B_05,10,S,25,,S,,49528,Matutino,2026-03-14 02:56:28,,178086,"POINT (  574491.803566210,   6137135.77174311)",CONSTITUYENTE 1459 EN 1459. VEREDA EN 1459. VEREDA,0
2026-03-14,B_05,11,S,50,,S,,49528,Matutino,2026-03-14 02:19:07,,178087,"POINT (  574491.519152110,   6137137.42134494)",CONSTITUYENTE 1459 EN 1459. VEREDA EN 1459. VEREDA,0
2026-03-14,B_05,12,S,75,,S,,49528,Matutino,2026-03-14 02:14:42,,178088,"POINT (  574612.908703640,   6137187.04609241)",VAZQUEZ 1385 EN 1385. FTE 1390 EN 1385. FTE 1390,0
2026-03-14,B_05,13,S,25,,S,,49528,Matutino,2026-03-14 02:14:38,,178089,"POINT (  574613.787548580,   6137185.66505035)",VAZQUEZ 1385 EN 1385. FTE 1390 EN 1385. FTE 1390,0
2026-03-14,B_05,14,S,75,,S,Basura Afuera,49528,Matutino,2026-03-14 02:14:34,,179574,"POINT (  574614.387420920,   6137184.16459404)",VAZQUEZ 1385 EN 1385. FTE 1390 EN 1385. FTE 1390,0
