dia_viaje,circuito,posicion,levantado,porcentaje_llenado,motivo_no_levante,contenedor_activo,condiciones_contenedor,id_viaje,turno,fecha_pasaje,numero_caja,contenedor_gid,the_geom,ubicacion,prioridad
2026-03-10,B_05,1,S,25,,S,,49500,Matutino,2026-03-10 07:49:09,,178078,"POINT (  574543.289270430,   6136380.57580249)",DR JAVIER BARRIOS AMORIN 973 EN 961/ 973 EN 961/ 973,0
2026-03-10,B_05,2,S,50,,S,,49500,Matutino,2026-03-10 02:00:00,,178079,"POINT (  574533.522677510,   6136509.62627427)",DR JAVIER BARRIOS AMORIN 1043 FTE 1050 FTE 1050,0
2026-03-10,B_05,3,S,25,,S,,49500,Matutino,2026-03-10 04:06:26,,178080,"POINT (  574543.955080200,   6136540.72877707)",DR JAVIER BARRIOS AMORIN 1058 ,0
2026-03-10,B_05,4,S,100,,S,,49500,Matutino,2026-03-10 06:31:50,,178081,"POINT (  574532.631330110,   6136705.78671268)",DR JAVIER BARRIOS AMORIN 1144 ,0
2026-03-10,B_05,5,S,100,,S,,49500,Matutino,2026-03-10 04:11:21,,178082,"POINT (  574532.429003420,   6136708.22440847)",DR JAVIER BARRIOS AMORIN 1146 EN 1144/1146 EN 1144/1146,0
2026-03-10,B_05,6,S,75,,S,,49500,Matutino,2026-03-10 04:11:31,,178083,"POINT (  574521.581635440,   6136817.42784860)",DR JAVIER BARRIOS AMORIN Esq. CANELONES PDO 1192. ESQ SORIANO PDO 1192. ESQ SORIANO,0
2026-03-10,B_05,7,S,50,,S,,49500,Matutino,2026-03-10 04:13:00,,178084,"POINT (  574516.279871280,   6136885.29042985)",DR JAVIER BARRIOS AMORIN 1223 FTE 1225. MURO FTE 1225. MURO,0
2026-03-10,B_05,8,S,50,,S,,49500,Matutino,2026-03-10 08:16:00,,178085,"POINT (  574500.223850890,   6136949.24213544)",DR JAVIER BARRIOS AMORIN 1251 FTE 1251. ARBOL/ARBOL FTE 1251. ARBOL/ARBOL,0
2026-03-10,B_05,9,S,50,,S,,49500,Matutino,2026-03-10 04:05:32,,179497,"POINT (  574491.974214680,   6137134.00837565)",CONSTITUYENTE 1459 EN 1459. VEREDA EN 1459. VEREDA,0
2026-03-10,B_05,10,S,75,,S,,49500,Matutino,2026-03-10 03:31:26,,178086,"POINT (  574491.803566210,   6137135.77174311)",CONSTITUYENTE 1459 EN 1459. VEREDA EN 1459. VEREDA,0
2026-03-10,B_05,11,S,100,,S,,49500,Matutino,2026-03-10 03:31:33,,178087,"POINT (  574491.519152110,   6137137.42134494)",CONSTITUYENTE 1459 EN 1459. VEREDA EN 1459. VEREDA,0
2026-03-10,B_05,12,S,75,,S,,49500,Matutino,2026-03-10 03:25:57,,178088,"POINT (  574612.908703640,   6137187.04609241)",VAZQUEZ 1385 EN 1385. FTE 1390 EN 1385. FTE 1390,0
2026-03-10,B_05,13,S,50,,S,,49500,Matutino,2026-03-10 03:26:12,,178089,"POINT (  574613.787548580,   6137185.66505035)",VAZQUEZ 1385 EN 1385. FTE 1390 EN 1385. FTE 1390,0
2026-03-10,B_05,14,S,100,,S,Basura Afuera,49500,Matutino,2026-03-10 03:26:22,,179574,"POINT (  574614.387420920,   6137184.16459404)",VAZQUEZ 1385 EN 1385. FTE 1390 EN 1385. FTE 1390,0
2026-03-10,B_05,15,S,50,,S,Basura Afuera,49500,Matutino,2026-03-10 03:47:47,,179003,"POINT (  574625.751855210,   6137010.45180982)",Q F ANDRES MARTINEZ TRUEBA 1278 ,0
2026-03-10,B_05,16,S,50,,S,,49500,Matutino,2026-03-10 03:53:20,,178091,"POINT (  574620.378885680,   6136925.08752365)",Q F ANDRES MARTINEZ TRUEBA 1227 EN 1245 EN 1245,0
2026-03-10,B_05,17,S,25,,S,Basura Afuera,49500,Matutino,2026-03-10 03:52:46,,178092,"POINT (  574626.405251030,   6136856.97704028)",Q F ANDRES MARTINEZ TRUEBA 1204 FTE 1206 FTE 1206,0
2026-03-10,B_05,18,S,100,,S,,49500,Matutino,2026-03-10 03:54:02,,178093,"POINT (  574635.005376580,   6136755.09380110)",Q F ANDRES MARTINEZ TRUEBA 1151 FTE 1058 FTE 1058,0
2026-03-10,B_05,19,S,25,,S,,49500,Matutino,2026-03-10 03:57:40,,178094,"POINT (  574657.119499790,   6136610.14618497)",Q F ANDRES MARTINEZ TRUEBA 1078 FTE 1089 FTE 1089,0
2026-03-10,B_05,20,S,25,,S,,49500,Matutino,2026-03-10 03:57:52,,178095,"POINT (  574656.988692100,   6136608.11419955)",Q F ANDRES MARTINEZ TRUEBA 1089 FTE 1089 FTE 1089,0
2026-03-10,B_05,21,S,100,,S,,49500,Matutino,2026-03-10 04:01:41,,179083,"POINT (  574654.088866850,   6136509.70773705)",Q F ANDRES MARTINEZ TRUEBA 1041 FTE 1042 FTE 1042,0
2026-03-10,B_05,22,S,50,,S,,49500,Matutino,2026-03-10 06:20:52,,178098,"POINT (  574699.522202130,   6136345.61326538)",AV GONZALO RAMIREZ 1513 EN 1510/1520 EN 1510/1520,0
2026-03-10,B_05,23,S,100,,S,,49500,Matutino,2026-03-10 06:11:29,,178099,"POINT (  574767.159351350,   6136232.74929699)",SALTO Esq. CEBOLLATI (*) (*),0
2026-03-10,B_05,24,S,75,,S,,49500,Matutino,2026-03-10 06:13:36,,179496,"POINT (  574692.538333270,   6136263.63115198)",DR CARLOS MARIA MORALES Esq. CEBOLLATI EN 926 EN 926,0
2026-03-10,B_05,25,S,25,,S,,49500,Matutino,2026-03-10 06:14:21,,178100,"POINT (  574655.647496200,   6136288.86924437)",DR CARLOS MARIA MORALES Esq. CEBOLLATI EN 932 EN 932,0
2026-03-10,B_05,26,S,25,,S,,49500,Matutino,2026-03-10 06:14:07,,179493,"POINT (  574652.739212110,   6136290.49869749)",AV GONZALO RAMIREZ Esq. Q F ANDRES MARTINEZ TRUEBA EN 932 EN 932,0
2026-03-10,B_05,27,S,25,,S,,49500,Matutino,2026-03-10 06:18:34,,178102,"POINT (  574627.252708660,   6136341.97390151)",AV GONZALO RAMIREZ 1485 FTE 1485 FTE 1485,0
2026-03-10,B_05,28,S,25,,S,,49500,Matutino,2026-03-10 06:27:35,,178103,"POINT (  574773.517617650,   6136293.76297872)",SALTO 918 FTE 913 FTE 913,0
2026-03-10,B_05,29,S,50,,S,,49500,Matutino,2026-03-10 06:25:47,,178104,"POINT (  574897.683822960,   6136222.28390418)",DR LORENZO CARNELLI 896 (*) (*),0
2026-03-10,B_05,30,S,50,,S,,49500,Matutino,2026-03-10 06:27:21,,178105,"POINT (  575102.867057990,   6136246.53388381)",MAGALLANES 895 (*) (*),0
2026-03-10,B_05,31,S,25,,S,,49500,Matutino,2026-03-10 08:16:09,,178106,"POINT (  575103.185163830,   6136244.09507229)",MAGALLANES 895 (*) (*),0
2026-03-10,B_05,32,S,25,,S,,49500,Matutino,2026-03-10 06:31:26,,178107,"POINT (  574893.040530400,   6136399.97766800)",DR LORENZO CARNELLI 962 EN 964/MURO EN 964/MURO,0
2026-03-10,B_05,33,S,25,,S,,49500,Matutino,2026-03-10 06:31:31,,178108,"POINT (  574892.852206480,   6136401.35871005)",DR LORENZO CARNELLI 962 EN 964/MURO EN 964/MURO,0
2026-03-10,B_05,34,S,50,,S,,49500,Matutino,2026-03-10 08:40:02,,178109,"POINT (  574876.907448160,   6136465.82826436)",DR LORENZO CARNELLI 1005 EN 1005 EN 1005,0
2026-03-10,B_05,35,S,50,,S,,49500,Matutino,2026-03-10 08:30:29,,178110,"POINT (  574866.361308800,   6136721.66630581)",DR LORENZO CARNELLI 1164 ,0
2026-03-10,B_05,36,S,25,,S,,49500,Matutino,2026-03-10 08:30:36,,178111,"POINT (  574866.110210250,   6136722.63931271)",DR LORENZO CARNELLI 1164 ,0
2026-03-10,B_05,37,S,25,,S,,49500,Matutino,2026-03-10 08:38:29,,178112,"POINT (  574963.097027580,   6136786.98331774)",MINAS 1159 FTE 1159 FTE 1159,0
2026-03-10,B_05,38,S,50,,S,,49500,Matutino,2026-03-10 02:00:00,,179572,"POINT (  574962.902490680,   6136790.33001210)",MINAS 1159 FTE 1159 FTE 1159,0
2026-03-10,B_05,39,S,50,,S,,49500,Matutino,2026-03-10 02:00:00,,178113,"POINT (  574952.986185170,   6136912.06433886)",MINAS 1226 ,0
2026-03-10,B_05,40,S,50,,S,,49500,Matutino,2026-03-10 02:00:00,,179491,"POINT (  574946.650072150,   6136991.25199321)",MINAS 1258 FTE 1259 FTE 1259,0
2026-03-10,B_05,41,S,50,,S,,49500,Matutino,2026-03-10 02:00:00,,180346,"POINT (  574955.327155120,   6137088.34543464)",MINAS 1318 EN 1324 EN 1324,0
2026-03-10,B_05,42,S,50,,S,,49500,Matutino,2026-03-10 02:00:00,,178114,"POINT (  574909.915188390,   6137257.74687802)",MINAS 1401 EN 1402 EN 1402,0
2026-03-10,B_05,43,S,50,,S,,49500,Matutino,2026-03-10 02:00:00,,178115,"POINT (  574908.451366220,   6137260.60231477)",MINAS 1401 EN 1402 EN 1402,0
2026-03-10,B_05,44,S,25,,S,,49500,Matutino,2026-03-10 04:39:26,,180654,"POINT (  575050.842470150,   6136962.49657320)",MAGALLANES 1222 ,0
2026-03-10,B_05,45,S,25,,S,,49500,Matutino,2026-03-10 04:49:18,,180655,"POINT (  575051.060335080,   6136960.97151874)",MAGALLANES 1222 ,0
2026-03-10,B_05,46,S,25,,S,,49500,Matutino,2026-03-10 04:49:22,,178116,"POINT (  575054.029806460,   6136920.17423715)",MAGALLANES 1215 FTE 1215. FTE 1215.,0
2026-03-10,B_05,47,S,25,,S,,49500,Matutino,2026-03-10 04:51:52,,178117,"POINT (  575054.154565850,   6136916.04039927)",MAGALLANES 1215 FTE 1215. FTE 1215.,0
2026-03-10,B_05,48,S,25,,S,,49500,Matutino,2026-03-10 04:52:27,,182178,"POINT (  575046.992687150,   6136851.00149318)",MAGALLANES 1191 ANTES 1185 ANTES 1185,0
2026-03-10,B_05,49,S,25,,S,,49500,Matutino,2026-03-10 04:57:53,,182179,"POINT (  575047.106452790,   6136848.72618032)",MAGALLANES 1191 ANTES 1185 ANTES 1185,0
2026-03-10,B_05,50,S,25,,S,,49500,Matutino,2026-03-10 04:57:57,,178120,"POINT (  575079.867871410,   6136426.95927469)",MAGALLANES 979 ,0
2026-03-10,B_05,51,S,25,,S,,49500,Matutino,2026-03-10 06:41:58,,178121,"POINT (  575080.007998300,   6136423.65144771)",MAGALLANES 979 ,0
2026-03-10,B_05,52,S,50,,S,,49500,Matutino,2026-03-10 06:46:16,,178122,"POINT (  575087.527803490,   6136314.02348877)",MAGALLANES 919 ,0
2026-03-10,B_05,53,S,25,,S,,49500,Matutino,2026-03-10 06:28:49,,181084,"POINT (  574932.069333330,   6136260.84226030)",CEBOLLATI 1604 ,0
2026-03-10,B_05,54,S,100,,S,,49500,Matutino,2026-03-10 07:13:23,,178124,"POINT (  574755.156035730,   6136533.81319845)",SALTO 1046 EN 1050 EN 1050,0
2026-03-10,B_05,55,S,100,,S,,49500,Matutino,2026-03-10 07:15:14,,178125,"POINT (  574746.807008730,   6136628.10070630)",SALTO 1086 FTE 1095 FTE 1095,0
2026-03-10,B_05,56,S,100,,S,,49500,Matutino,2026-03-10 06:56:30,,182216,"POINT (  574744.564039140,   6136655.60973311)",SALTO 1105 PROV OV(O: SALTO 1184) PROV OV(O: SALTO 1184),0
2026-03-10,B_05,57,S,25,,S,,49500,Matutino,2026-03-10 03:50:11,,182217,"POINT (  574744.564039140,   6136659.02270239)",SALTO 1105 PROV OV(O: SALTO 1184) PROV OV(O: SALTO 1184),0
2026-03-10,B_05,58,S,25,,S,,49500,Matutino,2026-03-10 07:17:25,,178126,"POINT (  574739.022953490,   6136720.63052426)",SALTO 1135 FTE 1135 FTE 1135,0
2026-03-10,B_05,59,S,25,,S,,49500,Matutino,2026-03-10 07:17:29,,178127,"POINT (  574738.834629570,   6136722.95318591)",SALTO 1135 FTE 1135 FTE 1135,0
2026-03-10,B_05,60,S,50,,S,,49500,Matutino,2026-03-10 07:23:18,,178130,"POINT (  574813.159802210,   6137066.89543327)",CONSTITUYENTE 1641 FTE 1641 FTE 1641,0
2026-03-10,B_05,61,S,25,,S,,49500,Matutino,2026-03-10 07:22:55,,178131,"POINT (  574825.840279300,   6137065.63994049)",CONSTITUYENTE 1645 FTE 1647 FTE 1647,0
2026-03-10,B_05,62,S,50,,S,,49500,Matutino,2026-03-10 03:20:13,,181369,"POINT (  574294.618492630,   6137083.92837711)",EJIDO 1323 SOTERRADO SOTERRADO,0
2026-03-10,B_05,63,N,,Auto,S,,49500,Matutino,2026-03-10 03:47:20,,178132,"POINT (  574471.320911200,   6137038.82951994)",MANUEL FLORES MORA 1427 ,0
2026-03-10,B_05,64,S,25,,S,,49500,Matutino,2026-03-10 03:46:11,,178133,"POINT (  574522.262124850,   6137043.35494362)",MANUEL FLORES MORA 1457 ,0
2026-03-10,B_05,65,S,25,,S,,49500,Matutino,2026-03-10 03:34:20,,178134,"POINT (  574699.851578720,   6137042.47609868)",SALTO 1287 ,0
2026-03-10,B_05,66,S,75,,S,,49500,Matutino,2026-03-10 03:39:32,,178135,"POINT (  574699.882966040,   6137041.34615518)",SALTO 1287 ,0
2026-03-10,B_05,67,S,50,,S,,49500,Matutino,2026-03-10 03:34:55,,178136,"POINT (  574702.833374080,   6137003.33611123)",SALTO 1265 EN 1269 EN 1269,0
2026-03-10,B_05,68,S,75,,S,,49500,Matutino,2026-03-10 03:35:08,,178137,"POINT (  574702.833374080,   6137001.45287206)",SALTO 1265 EN 1269 EN 1269,0
2026-03-10,B_05,69,S,25,,S,,49500,Matutino,2026-03-10 06:38:12,,178145,"POINT (  574714.070034470,   6136868.30786263)",SALTO 1205 EN 1205/1207 EN 1205/1207,0
2026-03-10,B_05,70,S,25,,S,,49500,Matutino,2026-03-10 06:07:25,,179487,"POINT (  574753.618057070,   6136391.47170441)",SALTO 967 CASA TAPEADA CASA TAPEADA,0
2026-03-10,B_05,71,S,50,,S,,49500,Matutino,2026-03-10 06:38:07,,180585,"POINT (  574753.957254030,   6136390.00019020)",SALTO 963 EN 967 EN 967,0
2026-03-10,B_05,72,S,50,,S,,49500,Matutino,2026-03-10 02:00:00,,178147,"POINT (  574992.914981130,   6136406.85149098)",MINAS 963 FTE 963 FTE 963,0
2026-03-10,B_05,73,S,75,,S,,49500,Matutino,2026-03-10 06:40:37,,178148,"POINT (  575057.196211520,   6136459.83328634)",SAN SALVADOR 1689 FTE 1689 FTE 1689,0
2026-03-10,B_05,74,S,50,,S,,49500,Matutino,2026-03-10 02:00:00,,178149,"POINT (  574981.458609500,   6136539.87095113)",MINAS 1038 EN 1038. FTE 1041 EN 1038. FTE 1041,0
2026-03-10,B_05,75,S,50,,S,,49500,Matutino,2026-03-10 02:00:00,,178150,"POINT (  574981.270285590,   6136542.38193669)",MINAS 1038 EN 1038. FTE 1041 EN 1038. FTE 1041,0
2026-03-10,B_05,76,S,50,,S,,49500,Matutino,2026-03-10 02:00:00,,178151,"POINT (  574963.630612010,   6136631.27082558)",MINAS 1093 EN 1091 EN 1091,0
2026-03-10,B_05,77,N,,Tapa Bloqueda,S,,49500,Matutino,2026-03-10 03:58:56,,178152,"POINT (  575026.344430890,   6136666.24644987)",DURAZNO Esq. NUESTRA SEÑORA DE LA ENCINA (*) FTE 1686 (*) FTE 1686,0
2026-03-10,B_05,78,S,50,,S,,49500,Matutino,2026-03-10 02:00:00,,178153,"POINT (  575028.476756560,   6136666.79430087)",DURAZNO Esq. NUESTRA SEÑORA DE LA ENCINA (*) FTE 1686 (*) FTE 1686,0
2026-03-10,B_05,79,S,50,,S,,49500,Matutino,2026-03-10 08:17:37,,178154,"POINT (  574910.308062520,   6136550.35529339)",ISLA DE FLORES 1617 EN 1614 EN 1614,0
2026-03-10,B_05,80,S,25,,S,,49500,Matutino,2026-03-10 07:44:30,,178155,"POINT (  574868.464259210,   6136580.92556506)",DR LORENZO CARNELLI 1061 ,0
2026-03-10,B_05,81,S,50,,S,,49500,Matutino,2026-03-10 02:00:00,,178156,"POINT (  574955.269838810,   6136711.36184515)",MINAS 1123 ,0
2026-03-10,B_05,82,S,25,,S,,49500,Matutino,2026-03-10 07:39:39,,178157,"POINT (  574820.316111060,   6136912.43843389)",DR LORENZO CARNELLI 1284 FTE 1280. MURO FTE 1280. MURO,0
2026-03-10,B_05,83,S,100,,S,,49500,Matutino,2026-03-10 07:39:44,,179482,"POINT (  574820.629984260,   6136911.24571575)",DR LORENZO CARNELLI 1284 ,0
2026-03-10,B_05,84,S,50,,S,,49500,Matutino,2026-03-10 04:34:42,,179481,"POINT (  574776.923141820,   6137083.40516336)",CONSTITUYENTE 1607 FTE 1586 FTE 1586,0
2026-03-10,B_05,85,S,25,,S,,49500,Matutino,2026-03-10 04:34:45,,178158,"POINT (  574922.030307320,   6137041.20499995)",CONSTITUYENTE 1694 EN 1698 EN 1698,0
